29554,1158122346
30966,1158342248
29657,1158145865
31849,1158548381
30941,1158339789
29264,1158083830
30359,1158254584
31177,1158371810
35009,1159212312
33534,1158875624
33318,1158831877
33967,1158958726
33872,1158945249
32334,1158654389
32374,1158664010
32756,1158723576
35089,1159223673
35296,1159277885
37017,1159572019
37871,1159798275
38158,1159848369
35470,1159302101
35915,1159380487
38032,1159822941
36783,1159542332
37512,1159679113
38282,1159889272
35512,1159308601
39395,1160109573
40411,1160358002
40151,1160281282
38838,1160000958
38790,1159995338
39224,1160084044
38689,1159979445
39883,1160225603
39710,1160182394
38552,1159940022
42296,1160669244
43025,1160797855
42965,1160790091
41431,1160537494
41328,1160529022
41765,1160587358
43814,1160961852
42595,1160712446
41077,1160500330
42544,1160703232
46745,1161546043
45952,1161382690
44887,1161194395
45194,1161262525
45575,1161316229
46095,1161402694
45981,1161386986
44763,1161167442
44659,1161141654
46524,1161488856
49948,1161956196
52862,1162291040
48224,1161792443
49831,1161942897
48149,1161784928
48640,1161838557
49485,1161909599
49711,1161927123
47801,1161722689
50615,1162007677
56903,1162751117
53596,1162357327
53592,1162356765
54172,1162417966
54052,1162407881
56449,1162678688
55751,1162587543
53699,1162374591
55770,1162589045
54895,1162495674
64542,1163400120
60332,1163042491
62898,1163248081
63031,1163261252
63636,1163308887
64834,1163429765
61717,1163141394
66286,1163524834
61300,1163112993
63850,1163342988
74287,1163922038
66562,1163541675
70556,1163736554
76543,1164035515
74589,1163943410
70614,1163739886
66792,1163554758
70939,1163761560
71421,1163779635
69398,1163690122
272713,1164578670
79560,1164122983
304143,1164637180
401873,1164766392
434643,1164820674
667713,1165319067
613173,1165209377
716883,1165386612
782093,1165500217
717073,1165387017
1338543,1166483608
1029543,1165966098
1303823,1166441817
1197123,1166213665
1554113,1166810937
1658553,1167031934
1698923,1167152851
1951753,1167685303
2470623,1168364159
2246453,1168058414
2167853,1167954054
2174263,1167962719
2855133,1168811402
2547303,1168441110
2662803,1168555244
2544653,1168438650
2738583,1168634715
3632673,1169426756
3713433,1169489754
3280603,1169151682
3438573,1169284491
3960043,1169658850
4126003,1169773268
4711593,1170181916
4690253,1170172584
5180363,1170458616
5321614,1170673254
5317154,1170636460
5188753,1170462976
4810453,1170240085
5389328,1171021939
5431687,1171217186
5388486,1171017023
5403860,1171071100
5403963,1171071446
5349923,1170840845
5350363,1170844363
5416615,1171139499
5386236,1171002947
5474484,1171351309
5602390,1171975878
5497783,1171450243
5607198,1171993134
5559618,1171741044
5589873,1171910692
5514998,1171514594
5555305,1171720474
5537485,1171627849
5512461,1171502765
5562027,1171752635
5687183,1172395207
5701430,1172470794
5719401,1172544589
5665958,1172265426
5628417,1172089277
5700002,1172463412
5708750,1172508365
5676183,1172329756
5636826,1172128436
5662227,1172251861
5798429,1172855848
5853482,1173109359
5819984,1172953260
5767187,1172733589
5824421,1172972254
5792356,1172836848
5859253,1173126408
5730535,1172595043
5737413,1172614467
5835355,1173037688
7195591,1173744446
7191291,1173743730
7446131,1173804739
6245021,1173496831
5903982,1173277518
8762011,1174085598
8672631,1174070029
8720011,1174078102
11976151,1174729774
10951781,1174557125
11833751,1174696597
15544831,1175218404
16532681,1175345844
14879371,1175153536
17103581,1175444814
22176981,1176055816
19940951,1175779402
18642501,1175624723
22406941,1176083051
19001181,1175664520
22837821,1176133276
24829081,1176311298
27399801,1176507497
36074622,1177259801
34233162,1177083768
36644292,1177310103
35382612,1177189588
36658792,1177311579
32221531,1176913123
44043372,1177855818
40978082,1177612583
50661992,1178351513
49601672,1178277604
54981322,1178624187
56299802,1178673876
61594162,1178987468
69276982,1179525268
70756822,1179628110
81576852,1180367844
75605752,1179946401
74578292,1179877783
80271632,1180264013
89289572,1180880202
90028602,1180930221
97212762,1181391137
99398472,1181545393
95627412,1181287103
105695882,1181911760
103933772,1181805508
103233702,1181755968
112119642,1182298900
121419292,1182858197
112018862,1182293526
129015412,1183286143
130091572,1183350572
123831962,1182990197
139026192,1183836250
133946952,1183551847
144814012,1184162671
144696932,1184157376
150558262,1184475495
143625332,1184102824
160461542,1184984866
161907172,1185077254
156213882,1184782915
157436162,1184845391
160690112,1184998917
155603472,1184755071
173929112,1185678881
173068592,1185631658
177459112,1185847861
175189582,1185747311
171759432,1185557030
176272382,1185799049
177666302,1185857250
187713442,1186307804
189440802,1186393776
189273352,1186385821
192460662,1186515346
196939512,1186695451
214289162,1187535466
207054962,1187170272
206420362,1187139611
226360772,1188033459
221474602,1187834583
229744042,1188199884
229860332,1188204995
223897632,1187930185
241784232,1188694577
240596772,1188630246
254476292,1189241366
258109772,1189407837
260995982,1189510619
276584692,1190118475
269783292,1189825887
274830622,1190051237
276280702,1190107121
268087592,1189764037
274133632,1190029619
261098512,1189514197
286400182,1190481923
282699452,1190332381
282175232,1190313257
289855162,1190638838
292961442,1190753787
303554062,1191184417
293665732,1190780837
293934312,1190792612
303263362,1191172179
302413042,1191132402
315928422,1191657471
315997572,1191661235
313623782,1191568826
336665972,1192434247
333102952,1192285865
331825812,1192229413
353694982,1193025277
345379952,1192722335
339006592,1192514298
370727882,1193596128
380408262,1193921797
382194842,1193974391
387267462,1194173551
388729752,1194231032
395726172,1194454870
396218992,1194468586
406306082,1194812670
421882092,1195318000
421640502,1195310066
429295812,1195570658
431476062,1195634023
430094322,1195590770
434469652,1195722531
460352342,1196516751
455501532,1196368539
468728162,1196782601
469137232,1196790286
483727592,1197213071
486188632,1197282766
507996872,1197907612
496550462,1197539269
493380412,1197461622
495703462,1197513640
521541512,1198253341
527005142,1198432866
527536192,1198449356
529120022,1198499015
519540282,1198199023
535252102,1198686415
550471312,1199134095
549724912,1199115739
547283402,1199045362
566246642,1199565612
565864162,1199555351
559452222,1199390817
568540482,1199633379
594300772,1200236041
581692762,1199926486
593754852,1200219498
621556732,1200869371
612228832,1200632042
634494872,1201137244
632743512,1201104229
677399492,1202155153
679437312,1202207228
692496292,1202526971
683324502,1202299316
701466132,1202773618
750798052,1203842808
761026232,1204041662
746239832,1203730870
747040772,1203749748
748039392,1203776698
755274522,1203938086
730784942,1203431844
764150471,1204145152
764903181,1204297558
765725515,1204478868
764651660,1204236145
765491863,1204414987
764728947,1204250488
764450543,1204205967
761774072,1204052154
765990205,1204541542
765226402,1204372347
767790331,1204848618
768533102,1204993635
768060987,1204901598
767511997,1204806417
767918174,1204874258
767100176,1204733093
766933463,1204703281
766614776,1204649186
769209269,1205137285
768465264,1204980127
770537909,1205350797
771622154,1205521614
770138961,1205286301
771938428,1205587157
771428201,1205496878
772211316,1205640139
770640156,1205366451
772649241,1205730782
770766427,1205389187
770294873,1205316457
776010799,1206324024
775332047,1206177692
776684179,1206440240
773950606,1205941287
776252328,1206371396
775017007,1206115928
774416407,1206019456
773966542,1205943047
775502586,1206212607
773314346,1205844007
780103766,1206963192
778544300,1206706574
777202238,1206510712
778677934,1206721443
778385489,1206677010
778219436,1206653720
777314096,1206532543
777644779,1206570972
779070925,1206780283
777246722,1206520272
783593772,1207433854
784851664,1207630283
783246541,1207370954
780888980,1207064055
781258138,1207109824
781976795,1207205455
784510699,1207587544
783111902,1207349439
781363639,1207128409
782340861,1207250333
786619355,1207849837
786088454,1207782413
786780699,1207867470
785341570,1207690194
787186312,1207922315
789362917,1208240923
789256264,1208221790
789323434,1208229826
786049462,1207777648
787902843,1208024550
793990182,1208829301
789955017,1208308836
789709668,1208281263
790685411,1208387022
794189225,1208858406
790453723,1208365929
791488220,1208478996
792290073,1208574177
794118955,1208847540
792334540,1208584102
798560376,1209372531
798545879,1209370371
794462136,1208885363
795516376,1208993313
795197475,1208964743
795685731,1209012379
798850975,1209401993
799286330,1209446462
795320852,1208974881
795399491,1208981965
803572672,1209956028
802822669,1209850479
799851894,1209504622
801335200,1209663461
803415329,1209935720
802085590,1209753682
803597553,1209959032
802390524,1209787485
803247660,1209915570
801017276,1209628568
806231571,1210239480
806789180,1210288339
805130928,1210121603
808897838,1210546114
808021401,1210430688
804936342,1210102806
808544042,1210499875
808620443,1210512015
807185759,1210336322
810201516,1210686838
812059659,1210868315
815450624,1211251779
814407972,1211143116
815564933,1211263922
812814231,1210949145
812850474,1210951720
812309536,1210893795
810424599,1210703862
810865640,1210747471
810328353,1210696099
820172443,1211808642
816992949,1211414390
820824542,1211887608
817761390,1211490785
820826425,1211887831
817808303,1211495256
816642722,1211381452
820633631,1211860946
821043519,1211906827
817791295,1211493576
822321613,1212046253
822377924,1212054122
821714132,1211982503
823629154,1212183866
823470195,1212166381
822835961,1212097993
821428312,1211946884
824663998,1212336942
824080064,1212250592
823920985,1212228793
826724478,1212575854
826841431,1212587879
826553491,1212553227
828110191,1212716465
829509991,1212893684
826709089,1212573766
830948149,1213058963
827553422,1212662264
827879066,1212692203
829646197,1212914762
834945995,1213488185
835340054,1213545969
832452424,1213215218
834663304,1213453995
835921356,1213618760
832331269,1213204461
835895321,1213615996
836386229,1213658447
833852669,1213362911
836589746,1213680447
841649126,1214229287
838801150,1213894018
838897548,1213902389
836879377,1213712093
841050571,1214156735
841585634,1214223542
839803188,1213994513
838928214,1213905085
841797746,1214241679
841849565,1214246403
842571261,1214324176
847049626,1214847566
845447479,1214630837
846375610,1214769533
842909318,1214358910
844619196,1214532586
845873435,1214691611
845737530,1214673045
844456722,1214515401
843037255,1214373545
849932578,1215164777
847799115,1214933350
852222122,1215458145
851810543,1215418206
851528804,1215382597
848652842,1215025720
850018929,1215176234
850076020,1215182133
849031349,1215064953
848521347,1215013031
858159407,1216053131
853845211,1215620389
853746336,1215613665
858376550,1216068909
853457166,1215581094
857500506,1215986922
855862196,1215797573
857662662,1216003902
858217944,1216057205
858318289,1216064404
860676136,1216279156
862067697,1216403311
859867505,1216205687
863428630,1216561810
863098531,1216516886
861225972,1216324204
859728121,1216186394
862981655,1216503708
861838109,1216388753
861492884,1216344938
868140354,1216996891
867480915,1216933441
867968423,1216982480
865244732,1216743410
866911992,1216889746
866885478,1216886512
867143250,1216910358
865075620,1216732416
868492435,1217021413
865814106,1216786668
876803570,1217814591
871694945,1217350035
875030806,1217620190
871455690,1217329932
874994082,1217617456
873005462,1217453797
876307775,1217762664
873689021,1217515618
875884137,1217710235
872039635,1217372830
883913507,1218439686
883566177,1218405852
883805131,1218427689
882099495,1218243511
879016310,1217998996
879481596,1218040189
878778882,1217979368
883867007,1218434274
885238899,1218551145
881160504,1218170563
890840754,1219044987
886449541,1218643729
888261830,1218787115
889643751,1218915985
887820959,1218748862
888009708,1218763543
891771216,1219117510
888479812,1218809298
885878892,1218595324
891084594,1219069066
892429632,1219171070
892371262,1219167265
893136599,1219231247
895294096,1219392814
895849662,1219434150
893928071,1219284072
893191428,1219235894
898926095,1219720310
892716990,1219191384
894553681,1219335969
904214129,1220124509
903415567,1220047095
905030013,1220209958
903975298,1220105301
903737785,1220074556
901565502,1219924701
903164682,1220031210
899736281,1219783485
902120493,1219957603
901470906,1219914964
908520566,1220474045
910117704,1220577251
912355584,1220750046
908502143,1220472980
912601961,1220774605
914140479,1220898603
910918424,1220633382
906463376,1220331126
911090337,1220642856
910459514,1220601161
916908425,1221081838
921432984,1221431669
919480009,1221257374
921371596,1221426636
917507259,1221131124
923456927,1221578786
921183189,1221412733
918272593,1221176035
920183207,1221320886
922939486,1221537661
930171420,1222071686
931531205,1222169994
928730152,1221944861
930454749,1222094271
930818281,1222114185
926622343,1221785665
929950756,1222051172
930620985,1222103199
926387111,1221771018
928413918,1221921192
937746713,1222571594
934162462,1222336946
936761662,1222487961
935203176,1222396571
938522979,1222641518
936390327,1222472384
938350838,1222628445
936031310,1222452195
940774956,1222792872
933311928,1222279673
949362838,1223367357
944621465,1223017261
942965938,1222930382
942480602,1222897736
946863926,1223184362
944349258,1223000905
941812140,1222864251
945077573,1223049346
944420377,1223002967
946878826,1223185920
954114235,1223644051
953224970,1223583394
957078017,1223861962
952043784,1223511276
954570697,1223664727
953344644,1223589265
953015626,1223573491
958880264,1223982362
951877264,1223501638
955670519,1223747816
959450111,1224008981
968898356,1224595316
967656845,1224519861
960705495,1224082356
968276112,1224551104
962505287,1224172532
960515315,1224073569
961869171,1224129834
961082399,1224098779
962317941,1224164062
971277819,1224720185
971193175,1224715646
972330221,1224782360
973396197,1224844165
975372061,1224967587
969164091,1224606456
975059739,1224948616
972648221,1224796391
969352467,1224614617
971179538,1224714927
979928531,1225247324
988983814,1225787548
989189317,1225801743
989070670,1225794439
988109262,1225741418
980983563,1225307073
986409950,1225640174
984439543,1225490101
986299240,1225632571
983153818,1225418466
994799161,1226060883
997840161,1226262876
994270064,1226023523
992430812,1225925351
990846021,1225856760
992721987,1225940305
994311797,1226025817
992891466,1225950959
998149436,1226281388
991689989,1225894503
1008574068,1226865984
1001228452,1226447078
1003811225,1226584523
1007720968,1226800881
1007048531,1226761223
1001946091,1226491407
1002484373,1226514440
1002220994,1226504413
1009239966,1226905905
1003092768,1226540167
1014179432,1227155296
1013589363,1227129559
1013885541,1227141661
1022184319,1227589526
1022265873,1227594410
1018704993,1227396034
1015439161,1227217491
1016494627,1227276181
1021686627,1227567630
1012124120,1227057711
1028773532,1227921612
1024652466,1227712628
1025516476,1227744905
1032298523,1228141546
1028935074,1227930909
1028000197,1227883961
1023517464,1227652892
1032086963,1228130684
1027383388,1227843894
1030248654,1228016331
1038048416,1228394410
1044066641,1228690449
1040262521,1228489445
1046254503,1228788786
1045449869,1228759701
1044289950,1228700797
1035201211,1228263237
1035558282,1228277984
1046758097,1228814899
1041542454,1228538667
1058521724,1229350424
1049996041,1228945009
1055027560,1229157341
1054655057,1229135408
1059082955,1229368645
1060256837,1229415770
1057662729,1229304505
1051652583,1229017055
1048136605,1228867143
1057576698,1229300613
1068465066,1229745646
1068770305,1229765613
1068197537,1229733434
1063972365,1229561747
1071060682,1229893060
1067974861,1229724531
1069224313,1229794043
1071323953,1229904778
1063553607,1229547138
1069655587,1229814198
1076860751,1230149558
1078008573,1230217327
1081034908,1230398947
1075921459,1230104934
1076582111,1230138800
1077465954,1230178813
1080380504,1230353634
1080989609,1230396710
1083370847,1230523705
1076883442,1230150564
1097136508,1231164927
1093333849,1230987348
1089684809,1230797321
1090103328,1230827646
1098328559,1231201162
1095551592,1231095574
1094773872,1231049821
1093897359,1231012953
1092458156,1230938962
1087918128,1230729483
1100780366,1231290407
1109743518,1231623476
1105175366,1231447447
1100147599,1231270170
1112309792,1231731765
1100666513,1231286680
1103492524,1231383632
1109546701,1231616166
1113482343,1231779899
1108641769,1231570244
1123514729,1232107909
1126336183,1232208676
1128275634,1232292016
1124199732,1232126846
1124505238,1232134885
1116772185,1231884930
1125961120,1232190438
1120263457,1231995230
1126715788,1232221374
1126211325,1232204039
1139781179,1232649243
1148820513,1232970098
1139620656,1232645507
1141059291,1232682517
1138363358,1232601773
1148500404,1232953909
1147068755,1232905722
1142535136,1232732943
1141666327,1232708706
1141014544,1232681176
1164352855,1233405337
1155291931,1233152687
1153155927,1233088586
1165696835,1233447676
1153503591,1233096028
1163427362,1233364280
1156723098,1233181913
1157347121,1233197283
1165111411,1233429593
1168199176,1233534200
1189287479,1234114871
1177158375,1233773271
1185285055,1233973443
1186166451,1234010348
1187621525,1234051802
1180152656,1233851203
1180759349,1233862644
1182326980,1233898634
1187585270,1234050769
1183653831,1233938204
1208891195,1234584920
1215872173,1234804390
1215969849,1234806301
1204594646,1234482042
1200755713,1234393702
1215239616,1234791282
1215064505,1234786181
1203162620,1234456653
1200203960,1234383441
1206701400,1234539774
1224004093,1234985862
1230519572,1235137752
1227038842,1235058715
1224190238,1234989177
1219959782,1234897674
1232442889,1235171038
1238669817,1235346745
1223964961,1234985161
1236690622,1235290734
1243190720,1235439803
1247290469,1235523975
1271764527,1236042670
1268955873,1235996033
1255429450,1235684130
1253531436,1235654999
1251597315,1235607991
1252673538,1235629345
1249978847,1235582515
1260651946,1235785847
1254975965,1235677417
1280031421,1236196355
1292976994,1236440323
1290426800,1236377555
1293816805,1236455939
1295881801,1236504513
1293328940,1236447062
1304919717,1236684079
1296285742,1236518564
1284549410,1236278225
1296450658,1236522850
1317868396,1236887637
1325676909,1237003135
1320375444,1236922123
1318431989,1236894117
1327581422,1237049204
1309373551,1236750102
1334355081,1237170517
1313406226,1236815415
1318706894,1236897445
1314151716,1236825936
1372101603,1237756376
1369754496,1237711450
1376705339,1237829621
1368742315,1237689128
1350632386,1237410611
1355232766,1237480338
1370461643,1237731552
1368177317,1237680055
1378496634,1237849822
1355377277,1237481871
1399080778,1238127281
1383166859,1237918853
1391468822,1238027824
1397750656,1238111686
1395562280,1238087610
1396012771,1238092510
1403758970,1238191541
1387105566,1237974487
1403890222,1238193080
1389066962,1238001100
1430284034,1238575794
1467141186,1239073385
1449989956,1238819566
1450860617,1238839026
1469452502,1239110734
1435333904,1238633698
1461144552,1238993973
1467984521,1239084432
1468489355,1239094763
1430038090,1238570721
1495032341,1239420473
1488253473,1239334743
1511663236,1239655547
1485066298,1239300803
1507444642,1239599164
1485528658,1239305610
1473361529,1239152077
1481174537,1239247258
1501076995,1239508004
1485115162,1239301311
1526487181,1239813735
1563413350,1240206297
1563263851,1240204405
1527808782,1239824994
1545750383,1240003541
1536272133,1239911953
1573031731,1240295233
1562472627,1240196655
1547112227,1240015026
1564163693,1240218358
1603315746,1240577622
1582882577,1240384468
1622463739,1240772953
1611994098,1240656534
1610033780,1240628647
1575376219,1240324931
1627739855,1240826247
1592452783,1240472190
1609319420,1240622334
1588508408,1240436774
1660111463,1241107107
1682063782,1241303535
1664063702,1241134379
1677604354,1241258373
1643072786,1240955598
1679662311,1241283197
1695820147,1241445669
1676575967,1241242094
1671996144,1241205633
1684437051,1241323512
1706928541,1241537245
1725020362,1241678366
1729832960,1241722637
1736623432,1241781871
1705936255,1241530150
1751536742,1241923251
1753016531,1241938122
1765461854,1242066718
1742563367,1241832611
1766912439,1242076631
1807505807,1242404481
1795427006,1242312313
1848398379,1242748146
1815161703,1242463426
1825960614,1242570010
1787134318,1242239919
1782544260,1242201842
1837769945,1242667180
1789596209,1242258809
1826504720,1242574801
1871598218,1242917780
1912592121,1243260736
1871955693,1242919826
1899644445,1243136600
1876160752,1242945812
1912118337,1243256619
1921270805,1243321370
1890822010,1243055098
1855978312,1242793706
1868933163,1242891731
1994837200,1243884729
1992220805,1243869840
1940901048,1243466966
1990524543,1243857945
1950656894,1243538264
1984682835,1243809342
1945043516,1243496577
1933459088,1243407602
1932438591,1243398489
1928308427,1243373843
2085995385,1244522790
2081462608,1244496395
2075018497,1244459961
2002691761,1243943703
2076070690,1244468601
2062658372,1244357621
2019349158,1244053376
2078122508,1244480073
2072713091,1244435702
2055856400,1244307887
2100935511,1244620626
2170046368,1245018639
2148885005,1244859118
2170353298,1245020518
2170886710,1245023786
2151012820,1244872307
2101161216,1244623041
2160825904,1244947234
2106319006,1244657530
2159298357,1244937184
2211161287,1245267038
2274525569,1245644077
2220520113,1245320256
2266623583,1245599373
2230281374,1245369218
2217343478,1245296641
2241991033,1245436676
2250213499,1245481108
2200963657,1245206222
2222004192,1245331259
2378403245,1246232599
2382722699,1246247734
2359105855,1246112618
2388893423,1246289957
2353801216,1246069913
2389660146,1246293300
2403879274,1246371006
2320827382,1245899537
2296395064,1245773269
2406281773,1246381463
2455237386,1246634976
2414637638,1246418467
2484751020,1246815929
2495625069,1246879559
2452104084,1246616559
2496217384,1246883763
2499388494,1246898781
2442499139,1246565533
2453333516,1246625735
2460640717,1246658825
2524415585,1247014890
2527788544,1247029099
2592865800,1247366490
2566151613,1247221005
2610952147,1247469655
2521750066,1247003267
2586610560,1247335266
2623809911,1247532582
2623590431,1247531660
2526106096,1247021864
2655653204,1247683581
2713672088,1247961393
2731748967,1248057338
2720987302,1248003468
2637240565,1247599076
2661691365,1247707744
2751023246,1248145417
2629838208,1247563570
2629011499,1247557077
2637189918,1247598882
2801082989,1248367243
2852101863,1248608372
2782445548,1248287089
2876356920,1248724900
2776734416,1248264686
2783321780,1248290160
2838407669,1248535722
2757455765,1248181802
2839273518,1248539779
2857482159,1248637679
3113493621,1249341616
2942395247,1249004104
2898362828,1248819949
2923549179,1248925385
3079393521,1249177061
3067321389,1249113724
3084955415,1249208530
3111715243,1249335075
3110116071,1249328942
3069938699,1249134170
3194094888,1249745886
3158925980,1249526933
3222297814,1249894139
3230019805,1249930485
3239513925,1249963807
3226566829,1249917993
3152800333,1249505898
3238306282,1249959522
3211246294,1249842617
3207892988,1249827357
3311089810,1250269303
3301767160,1250224860
3350540298,1250460127
3334712159,1250374604
3340263277,1250399669
3372962900,1250557059
3344104528,1250429726
3345493512,1250437394
3293232106,1250195372
3304867100,1250241855
3400528115,1250663306
3476311202,1250965806
3470956855,1250944195
3444701925,1250834603
3386114024,1250615290
3455491927,1250880068
3388431487,1250622626
3499508741,1251064685
3382535730,1250603068
3414403862,1250720251
3660797506,1251698741
3584964822,1251398495
3599314384,1251450093
3634445950,1251588644
3646553461,1251646450
3565302181,1251323061
3603484026,1251469863
3646663320,1251646892
3591801475,1251419445
3547813549,1251251578
3703414484,1251860143
3783590780,1252176764
3723116292,1251939058
3761036003,1252084845
3804192326,1252267690
3702907446,1251858517
3825094071,1252354521
3764064111,1252094303
3816882409,1252322320
3768617873,1252108893
3898818750,1252625017
3859167054,1252481495
3861968918,1252498867
3976155493,1252914637
3896793724,1252618905
3882276116,1252563009
3919019639,1252701259
3920836307,1252706884
3849837058,1252448295
3955726802,1252854432
4110387516,1253395514
4090406550,1253315363
4090505114,1253315673
4116530527,1253416544
4042784605,1253148287
4014151052,1253050689
4012098926,1253045061
4146539079,1253541328
4104332036,1253375352
4045313485,1253155262
4374573358,1253902776
4330703168,1253755632
4308994223,1253683233
4422157217,1254075455
4388323911,1253944268
4426295046,1254087103
4360691413,1253851969
4322651605,1253733090
4400158230,1253993399
4379657547,1253917311
4606150115,1254674743
4508399484,1254348190
4582823085,1254589816
4646991030,1254800708
4650190408,1254813469
4502830352,1254333063
4527094005,1254411025
4639090384,1254780649
4545173995,1254457448
4604975291,1254671171
4778919851,1255240715
4752964870,1255145631
4752936308,1255145543
4730319532,1255078324
4671400607,1254880467
4742088083,1255115361
4842032004,1255461055
4692149512,1254950077
4774577269,1255226314
4686403508,1254934170
4934386730,1255750353
4962748086,1255851953
4893284642,1255626421
4935216385,1255752940
4866126465,1255538964
4944244305,1255794084
4857728960,1255509219
4957579762,1255833376
4988193048,1255949236
4860417537,1255522681
5054162518,1256164256
5097979391,1256308620
5024169758,1256062683
5093789671,1256294258
5087689792,1256267127
5115481308,1256356803
5045510559,1256137031
5151854402,1256493639
5039998811,1256114765
5060810427,1256182662
5342133047,1257098153
5341363801,1257095773
5326337811,1257034965
5243212468,1256770782
5292512104,1256922944
5228198117,1256730454
5392200059,1257258112
5194544607,1256623234
5249134636,1256784892
5371303114,1257191754
5521977518,1257648171
5484751187,1257530634
5431752045,1257372247
5595273438,1257877120
5478474999,1257514799
5411142231,1257305863
5420277932,1257342577
5441005644,1257394426
5517214944,1257634446
5593254057,1257872085
5784768161,1258426201
5703346786,1258179855
5705443889,1258189568
5773070231,1258399053
5777401152,1258409452
5768807056,1258388554
5600583181,1257890206
5745858902,1258319447
5769207300,1258389520
5794429654,1258461114
5949746886,1258909226
5936327649,1258860057
5808233867,1258496527
5895086197,1258738152
5923428215,1258824704
5918751047,1258811554
5807134719,1258494004
5920866571,1258817872
5870446010,1258668571
5812523566,1258505976
6109361487,1259320590
6148965558,1259437380
6112720921,1259331397
6055234202,1259169405
6138099915,1259402122
6228384643,1259651112
6201059880,1259587529
6120447561,1259350449
6043786435,1259133835
6221672139,1259634168
6293345190,1259813955
6310346164,1259863434
6283006041,1259792256
6409215157,1260131443
6329734853,1259908274
6410496849,1260133946
6430453649,1260192663
6343779504,1259948865
6263913985,1259742060
